id,source,created_at,collected_at,toxicity_score,category,annotator_id,gender,year_of_birth,education_level,annotator_type,age,background
bcba0fc57252469080ae42142f423a87,Twitter,2022-03-27T03:38:28+00:00,2022-03-27T00:52:43.398462,0.8004,,,,,,,,
bcba0fc57252469080ae42142f423a87,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
bcba0fc57252469080ae42142f423a87,,,,,,260.0,Female,2001.0,High school,Contract worker,,
bcba0fc57252469080ae42142f423a87,,,,,,504.0,Female,1999.0,High school,Contract worker,,
5dd4087cfc4143d0b6b9c3fdff0e0d71,YouTube,2010-08-08T02:09:37,2022-04-08T08:03:44.134767,0.9191,,,,,,,,
5dd4087cfc4143d0b6b9c3fdff0e0d71,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
5dd4087cfc4143d0b6b9c3fdff0e0d71,,,,,,260.0,Female,2001.0,High school,Contract worker,,
5dd4087cfc4143d0b6b9c3fdff0e0d71,,,,,,504.0,Female,1999.0,High school,Contract worker,,
193be2cff22e4b31bdc6a092fa596647,Twitter,2022-03-27T03:07:28+00:00,2022-03-27T00:52:43.398462,0.8024,,,,,,,,
193be2cff22e4b31bdc6a092fa596647,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
193be2cff22e4b31bdc6a092fa596647,,,,,,260.0,Female,2001.0,High school,Contract worker,,
193be2cff22e4b31bdc6a092fa596647,,,,,,504.0,Female,1999.0,High school,Contract worker,,
5465e0d66cb94cbe9981b352547f84d8,Twitter,2021-09-16T16:56:55,2021-09-26T02:45:28.857636,0.7785,,,,,,,,
5465e0d66cb94cbe9981b352547f84d8,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
5465e0d66cb94cbe9981b352547f84d8,,,,,,260.0,Female,2001.0,High school,Contract worker,,
5465e0d66cb94cbe9981b352547f84d8,,,,,,504.0,Female,1999.0,High school,Contract worker,,
3ee0468018094c48b88ead2b13edfef3,YouTube,2022-02-11T17:42:32,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
3ee0468018094c48b88ead2b13edfef3,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
3ee0468018094c48b88ead2b13edfef3,,,,,,260.0,Female,2001.0,High school,Contract worker,,
3ee0468018094c48b88ead2b13edfef3,,,,,,504.0,Female,1999.0,High school,Contract worker,,
2cd21894cca4485b98b808fd63401046,YouTube,2022-02-11T14:25:20,2022-04-08T08:03:44.134767,0.7041,,,,,,,,
2cd21894cca4485b98b808fd63401046,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
2cd21894cca4485b98b808fd63401046,,,,,,260.0,Female,2001.0,High school,Contract worker,,
2cd21894cca4485b98b808fd63401046,,,,,,504.0,Female,1999.0,High school,Contract worker,,
96da9cb5d9d742c284e729dd60c919ed,Twitter,2022-03-27T02:33:02+00:00,2022-03-27T00:52:43.398462,0.7189,,,,,,,,
96da9cb5d9d742c284e729dd60c919ed,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
96da9cb5d9d742c284e729dd60c919ed,,,,,,260.0,Female,2001.0,High school,Contract worker,,
96da9cb5d9d742c284e729dd60c919ed,,,,,,504.0,Female,1999.0,High school,Contract worker,,
e0df956eb91d4127a246596105bc4599,YouTube,2015-06-02T13:59:24,2022-04-08T08:03:44.134767,0.814,,,,,,,,
e0df956eb91d4127a246596105bc4599,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
e0df956eb91d4127a246596105bc4599,,,,,,260.0,Female,2001.0,High school,Contract worker,,
e0df956eb91d4127a246596105bc4599,,,,,,504.0,Female,1999.0,High school,Contract worker,,
aecd8ff9f1294950a621b651e149b96b,YouTube,2019-09-30T05:44:34,2022-04-08T08:03:44.134767,0.8675,,,,,,,,
aecd8ff9f1294950a621b651e149b96b,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
aecd8ff9f1294950a621b651e149b96b,,,,,,260.0,Female,2001.0,High school,Contract worker,,
aecd8ff9f1294950a621b651e149b96b,,,,,,504.0,Female,1999.0,High school,Contract worker,,
3f8804821f8a4db1b683c1d4ef42a045,YouTube,2021-06-28T13:41:33,2022-04-08T17:22:24.692260,0.8605,,,,,,,,
3f8804821f8a4db1b683c1d4ef42a045,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
3f8804821f8a4db1b683c1d4ef42a045,,,,,,260.0,Female,2001.0,High school,Contract worker,,
3f8804821f8a4db1b683c1d4ef42a045,,,,,,504.0,Female,1999.0,High school,Contract worker,,
6acd453a0892499badc292513bc3eba3,Twitter,2021-12-30T02:23:06+00:00,2021-12-28T09:27:13.610956,0.8224,,,,,,,,
6acd453a0892499badc292513bc3eba3,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
6acd453a0892499badc292513bc3eba3,,,,,,260.0,Female,2001.0,High school,Contract worker,,
6acd453a0892499badc292513bc3eba3,,,,,,504.0,Female,1999.0,High school,Contract worker,,
6c8ee29c27324ababc5084da657ce5d7,YouTube,2018-09-07T03:51:01,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
6c8ee29c27324ababc5084da657ce5d7,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
6c8ee29c27324ababc5084da657ce5d7,,,,,,260.0,Female,2001.0,High school,Contract worker,,
6c8ee29c27324ababc5084da657ce5d7,,,,,,504.0,Female,1999.0,High school,Contract worker,,
43c960f3f4464dc5a6b0c1b5835f4a65,Twitter,2022-03-27T04:43:08+00:00,2022-03-27T00:52:43.398462,0.8964,,,,,,,,
43c960f3f4464dc5a6b0c1b5835f4a65,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
43c960f3f4464dc5a6b0c1b5835f4a65,,,,,,260.0,Female,2001.0,High school,Contract worker,,
43c960f3f4464dc5a6b0c1b5835f4a65,,,,,,504.0,Female,1999.0,High school,Contract worker,,
017e5a6495c04a30b0ef68d0d0d06317,Twitter,2022-03-27T05:54:54+00:00,2022-03-27T00:52:43.398462,0.756,,,,,,,,
017e5a6495c04a30b0ef68d0d0d06317,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
017e5a6495c04a30b0ef68d0d0d06317,,,,,,260.0,Female,2001.0,High school,Contract worker,,
017e5a6495c04a30b0ef68d0d0d06317,,,,,,504.0,Female,1999.0,High school,Contract worker,,
69a845e0c7074883ad30953ba7861b85,YouTube,2010-07-07T01:58:28,2022-04-08T08:03:44.134767,0.8605,,,,,,,,
69a845e0c7074883ad30953ba7861b85,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
69a845e0c7074883ad30953ba7861b85,,,,,,260.0,Female,2001.0,High school,Contract worker,,
69a845e0c7074883ad30953ba7861b85,,,,,,504.0,Female,1999.0,High school,Contract worker,,
bde5c6a747e54573917815f2ce355232,YouTube,2020-05-04T22:15:24,2022-04-08T08:03:44.134767,0.9072,,,,,,,,
bde5c6a747e54573917815f2ce355232,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
bde5c6a747e54573917815f2ce355232,,,,,,260.0,Female,2001.0,High school,Contract worker,,
bde5c6a747e54573917815f2ce355232,,,,,,504.0,Female,1999.0,High school,Contract worker,,
1b2c608dbd024ef29374dae1790c8a5d,ToLD-BR,2020-10-05T14:08:00,2022-02-13T10:40:39.633472,0.742,,,,,,,,
1b2c608dbd024ef29374dae1790c8a5d,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
1b2c608dbd024ef29374dae1790c8a5d,,,,,,260.0,Female,2001.0,High school,Contract worker,,
1b2c608dbd024ef29374dae1790c8a5d,,,,,,504.0,Female,1999.0,High school,Contract worker,,
3bf2aa7994674cff82d3b929a77048a8,YouTube,2022-02-10T23:21:13,2022-04-08T08:03:44.134767,0.7899,,,,,,,,
3bf2aa7994674cff82d3b929a77048a8,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
3bf2aa7994674cff82d3b929a77048a8,,,,,,260.0,Female,2001.0,High school,Contract worker,,
3bf2aa7994674cff82d3b929a77048a8,,,,,,504.0,Female,1999.0,High school,Contract worker,,
b7836ee588be49ed97a766c093d6d1fc,YouTube,2020-09-28T14:29:32,2022-04-08T08:03:44.134767,0.8224,,,,,,,,
b7836ee588be49ed97a766c093d6d1fc,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
b7836ee588be49ed97a766c093d6d1fc,,,,,,260.0,Female,2001.0,High school,Contract worker,,
b7836ee588be49ed97a766c093d6d1fc,,,,,,504.0,Female,1999.0,High school,Contract worker,,
4db02522489e48c085fa697055331bc1,YouTube,2018-09-06T20:33:57,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
4db02522489e48c085fa697055331bc1,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
4db02522489e48c085fa697055331bc1,,,,,,260.0,Female,2001.0,High school,Contract worker,,
4db02522489e48c085fa697055331bc1,,,,,,504.0,Female,1999.0,High school,Contract worker,,
e0a722aabca0453b9567416a7063fd82,Twitter,2022-03-27T03:57:23+00:00,2022-03-27T00:52:43.398462,0.8004,,,,,,,,
e0a722aabca0453b9567416a7063fd82,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
e0a722aabca0453b9567416a7063fd82,,,,,,260.0,Female,2001.0,High school,Contract worker,,
e0a722aabca0453b9567416a7063fd82,,,,,,504.0,Female,1999.0,High school,Contract worker,,
d95d0954288948bab1f8316274e96c3e,YouTube,2022-02-08T19:18:17,2022-04-08T08:03:44.134767,0.7732,,,,,,,,
d95d0954288948bab1f8316274e96c3e,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
d95d0954288948bab1f8316274e96c3e,,,,,,260.0,Female,2001.0,High school,Contract worker,,
d95d0954288948bab1f8316274e96c3e,,,,,,504.0,Female,1999.0,High school,Contract worker,,
c398aefdb0ac48f2be03480f3fd0cdd3,Twitter,2022-03-27T04:33:04+00:00,2022-03-27T00:52:43.398462,0.9082,,,,,,,,
c398aefdb0ac48f2be03480f3fd0cdd3,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
c398aefdb0ac48f2be03480f3fd0cdd3,,,,,,260.0,Female,2001.0,High school,Contract worker,,
c398aefdb0ac48f2be03480f3fd0cdd3,,,,,,504.0,Female,1999.0,High school,Contract worker,,
450300eb3df6414399080b6b0c787f86,YouTube,2018-09-06T20:25:57,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
450300eb3df6414399080b6b0c787f86,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
450300eb3df6414399080b6b0c787f86,,,,,,260.0,Female,2001.0,High school,Contract worker,,
450300eb3df6414399080b6b0c787f86,,,,,,504.0,Female,1999.0,High school,Contract worker,,
bc8cdf59ec99447d9f33ddbf5c3d5faf,YouTube,2018-10-28T00:04:23,2022-04-08T08:03:44.134767,0.7536,,,,,,,,
bc8cdf59ec99447d9f33ddbf5c3d5faf,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
bc8cdf59ec99447d9f33ddbf5c3d5faf,,,,,,260.0,Female,2001.0,High school,Contract worker,,
bc8cdf59ec99447d9f33ddbf5c3d5faf,,,,,,504.0,Female,1999.0,High school,Contract worker,,
975b3205f3c94a1686efa0c0a1457da6,YouTube,2012-12-29T15:02:03,2022-04-08T08:03:44.134767,0.9532,,,,,,,,
975b3205f3c94a1686efa0c0a1457da6,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
975b3205f3c94a1686efa0c0a1457da6,,,,,,260.0,Female,2001.0,High school,Contract worker,,
975b3205f3c94a1686efa0c0a1457da6,,,,,,504.0,Female,1999.0,High school,Contract worker,,
6cb96b71434c40a480a2df198dc38524,YouTube,2020-05-04T02:08:31,2022-04-08T08:03:44.134767,0.8224,,,,,,,,
6cb96b71434c40a480a2df198dc38524,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
6cb96b71434c40a480a2df198dc38524,,,,,,260.0,Female,2001.0,High school,Contract worker,,
6cb96b71434c40a480a2df198dc38524,,,,,,504.0,Female,1999.0,High school,Contract worker,,
aa626c11983c4ff8ad9fb5246fa1bfab,Twitter,2022-03-27T01:14:26+00:00,2022-03-27T00:52:43.398462,0.8722,,,,,,,,
aa626c11983c4ff8ad9fb5246fa1bfab,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
aa626c11983c4ff8ad9fb5246fa1bfab,,,,,,260.0,Female,2001.0,High school,Contract worker,,
aa626c11983c4ff8ad9fb5246fa1bfab,,,,,,504.0,Female,1999.0,High school,Contract worker,,
7c7866e41444407e8b36e9426a0504c8,YouTube,2015-05-29T15:18:39,2022-04-08T08:03:44.134767,0.7109,,,,,,,,
7c7866e41444407e8b36e9426a0504c8,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
7c7866e41444407e8b36e9426a0504c8,,,,,,260.0,Female,2001.0,High school,Contract worker,,
7c7866e41444407e8b36e9426a0504c8,,,,,,504.0,Female,1999.0,High school,Contract worker,,
0df490c44c20451cbd418d9bb6233ac2,Twitter,2022-03-27T03:55:53+00:00,2022-03-27T00:52:43.398462,0.8224,,,,,,,,
0df490c44c20451cbd418d9bb6233ac2,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
0df490c44c20451cbd418d9bb6233ac2,,,,,,260.0,Female,2001.0,High school,Contract worker,,
0df490c44c20451cbd418d9bb6233ac2,,,,,,504.0,Female,1999.0,High school,Contract worker,,
70d69ce72fdb43ad826cddc2a5aa72ca,Twitter,2022-03-26T19:41:55+00:00,2022-03-27T00:52:43.398462,0.8004,,,,,,,,
70d69ce72fdb43ad826cddc2a5aa72ca,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
70d69ce72fdb43ad826cddc2a5aa72ca,,,,,,260.0,Female,2001.0,High school,Contract worker,,
70d69ce72fdb43ad826cddc2a5aa72ca,,,,,,504.0,Female,1999.0,High school,Contract worker,,
717945f1782b48d2ae0ef5f975657b23,Twitter,2022-03-22T08:24:25+00:00,2022-03-27T00:52:43.398462,0.9081,,,,,,,,
717945f1782b48d2ae0ef5f975657b23,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
717945f1782b48d2ae0ef5f975657b23,,,,,,260.0,Female,2001.0,High school,Contract worker,,
717945f1782b48d2ae0ef5f975657b23,,,,,,504.0,Female,1999.0,High school,Contract worker,,
7f43d09719f3401c93ad80d06b364170,Twitter,2022-03-27T04:53:07+00:00,2022-03-27T00:52:43.398462,0.8675,,,,,,,,
7f43d09719f3401c93ad80d06b364170,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
7f43d09719f3401c93ad80d06b364170,,,,,,260.0,Female,2001.0,High school,Contract worker,,
7f43d09719f3401c93ad80d06b364170,,,,,,504.0,Female,1999.0,High school,Contract worker,,
296342d6a22b49e68221ebafc9b32723,Twitter,2022-03-27T03:21:31+00:00,2022-03-27T00:52:43.398462,0.7455,,,,,,,,
296342d6a22b49e68221ebafc9b32723,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
296342d6a22b49e68221ebafc9b32723,,,,,,260.0,Female,2001.0,High school,Contract worker,,
296342d6a22b49e68221ebafc9b32723,,,,,,504.0,Female,1999.0,High school,Contract worker,,
76850b1fedf149c395e0b3bccadee4fc,Twitter,2022-03-26T22:28:34+00:00,2022-03-27T00:52:43.398462,0.8886,,,,,,,,
76850b1fedf149c395e0b3bccadee4fc,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
76850b1fedf149c395e0b3bccadee4fc,,,,,,260.0,Female,2001.0,High school,Contract worker,,
76850b1fedf149c395e0b3bccadee4fc,,,,,,504.0,Female,1999.0,High school,Contract worker,,
058366cf0dc04556b0195204edefebe2,YouTube,2022-02-10T07:45:15,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
058366cf0dc04556b0195204edefebe2,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
058366cf0dc04556b0195204edefebe2,,,,,,260.0,Female,2001.0,High school,Contract worker,,
058366cf0dc04556b0195204edefebe2,,,,,,504.0,Female,1999.0,High school,Contract worker,,
a3229cd387594948adfd34ef4d9358ab,Twitter,2022-03-26T22:34:19+00:00,2022-03-27T00:52:43.398462,0.8224,,,,,,,,
a3229cd387594948adfd34ef4d9358ab,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
a3229cd387594948adfd34ef4d9358ab,,,,,,260.0,Female,2001.0,High school,Contract worker,,
a3229cd387594948adfd34ef4d9358ab,,,,,,504.0,Female,1999.0,High school,Contract worker,,
ed2a769330c84d3383a52008b1940902,Twitter,2022-03-27T05:20:00+00:00,2022-03-27T00:52:43.398462,0.8004,,,,,,,,
ed2a769330c84d3383a52008b1940902,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
ed2a769330c84d3383a52008b1940902,,,,,,260.0,Female,2001.0,High school,Contract worker,,
ed2a769330c84d3383a52008b1940902,,,,,,504.0,Female,1999.0,High school,Contract worker,,
a59c0e8bd0c349f3bff4fd082b1207fe,YouTube,2011-02-01T23:40:27,2022-04-08T08:03:44.134767,0.8224,,,,,,,,
a59c0e8bd0c349f3bff4fd082b1207fe,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
a59c0e8bd0c349f3bff4fd082b1207fe,,,,,,260.0,Female,2001.0,High school,Contract worker,,
a59c0e8bd0c349f3bff4fd082b1207fe,,,,,,504.0,Female,1999.0,High school,Contract worker,,
70ef83afde0d43e1bdd10abab827a576,YouTube,2020-05-04T02:26:35,2022-04-08T08:03:44.134767,0.8004,,,,,,,,
70ef83afde0d43e1bdd10abab827a576,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
70ef83afde0d43e1bdd10abab827a576,,,,,,260.0,Female,2001.0,High school,Contract worker,,
70ef83afde0d43e1bdd10abab827a576,,,,,,504.0,Female,1999.0,High school,Contract worker,,
ca015ddccfc146a28ff321eb33f9c49b,Twitter,2022-03-26T20:45:32+00:00,2022-03-27T00:52:43.398462,0.9281,,,,,,,,
ca015ddccfc146a28ff321eb33f9c49b,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
ca015ddccfc146a28ff321eb33f9c49b,,,,,,260.0,Female,2001.0,High school,Contract worker,,
ca015ddccfc146a28ff321eb33f9c49b,,,,,,504.0,Female,1999.0,High school,Contract worker,,
68555e1cdfc64d6ba78ce7eb5f0f2092,Twitter,2022-03-27T04:44:11+00:00,2022-03-27T00:52:43.398462,0.7169,,,,,,,,
68555e1cdfc64d6ba78ce7eb5f0f2092,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
68555e1cdfc64d6ba78ce7eb5f0f2092,,,,,,260.0,Female,2001.0,High school,Contract worker,,
68555e1cdfc64d6ba78ce7eb5f0f2092,,,,,,504.0,Female,1999.0,High school,Contract worker,,
cdff4d1edce149e686e485f883d38490,YouTube,2022-02-14T23:06:17,2022-04-08T08:03:44.134767,0.8615,,,,,,,,
cdff4d1edce149e686e485f883d38490,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
cdff4d1edce149e686e485f883d38490,,,,,,260.0,Female,2001.0,High school,Contract worker,,
cdff4d1edce149e686e485f883d38490,,,,,,504.0,Female,1999.0,High school,Contract worker,,
a28a3a7c6ef24ced85241637abc2c111,YouTube,2021-04-03T17:55:12,2022-04-08T08:03:44.134767,0.9821,,,,,,,,
a28a3a7c6ef24ced85241637abc2c111,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
a28a3a7c6ef24ced85241637abc2c111,,,,,,260.0,Female,2001.0,High school,Contract worker,,
a28a3a7c6ef24ced85241637abc2c111,,,,,,504.0,Female,1999.0,High school,Contract worker,,
940ea49d698b488fa7e5e69ef6cde929,YouTube,2021-06-28T20:59:19,2022-04-08T17:22:24.692260,0.7795,,,,,,,,
940ea49d698b488fa7e5e69ef6cde929,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
940ea49d698b488fa7e5e69ef6cde929,,,,,,260.0,Female,2001.0,High school,Contract worker,,
940ea49d698b488fa7e5e69ef6cde929,,,,,,504.0,Female,1999.0,High school,Contract worker,,
0fa193a9bf9749fdb61e0e0889bb588c,YouTube,2020-09-29T22:29:07,2022-04-08T08:03:44.134767,0.8752,,,,,,,,
0fa193a9bf9749fdb61e0e0889bb588c,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
0fa193a9bf9749fdb61e0e0889bb588c,,,,,,260.0,Female,2001.0,High school,Contract worker,,
0fa193a9bf9749fdb61e0e0889bb588c,,,,,,504.0,Female,1999.0,High school,Contract worker,,
9e1311fb8c404fdb96acb6c0c9f63cdc,YouTube,2011-10-29T18:52:53,2022-04-08T08:03:44.134767,0.884,,,,,,,,
9e1311fb8c404fdb96acb6c0c9f63cdc,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
9e1311fb8c404fdb96acb6c0c9f63cdc,,,,,,260.0,Female,2001.0,High school,Contract worker,,
9e1311fb8c404fdb96acb6c0c9f63cdc,,,,,,504.0,Female,1999.0,High school,Contract worker,,
688783bae37a40afb168d27dfe97b477,YouTube,2020-05-04T03:22:22,2022-04-08T08:03:44.134767,0.7487,,,,,,,,
688783bae37a40afb168d27dfe97b477,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
688783bae37a40afb168d27dfe97b477,,,,,,260.0,Female,2001.0,High school,Contract worker,,
688783bae37a40afb168d27dfe97b477,,,,,,504.0,Female,1999.0,High school,Contract worker,,
5e2750562fda44ac8f64e1b58e9ee2ad,Twitter,2022-03-26T23:29:39+00:00,2022-03-27T00:52:43.398462,0.7899,,,,,,,,
5e2750562fda44ac8f64e1b58e9ee2ad,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
5e2750562fda44ac8f64e1b58e9ee2ad,,,,,,260.0,Female,2001.0,High school,Contract worker,,
5e2750562fda44ac8f64e1b58e9ee2ad,,,,,,504.0,Female,1999.0,High school,Contract worker,,
b5aad42311214ba5aad388b1f6f04906,Twitter,2022-03-27T13:16:46+00:00,2022-03-27T00:52:43.398462,0.9027,,,,,,,,
b5aad42311214ba5aad388b1f6f04906,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
b5aad42311214ba5aad388b1f6f04906,,,,,,260.0,Female,2001.0,High school,Contract worker,,
b5aad42311214ba5aad388b1f6f04906,,,,,,504.0,Female,1999.0,High school,Contract worker,,
525c33c1ecef443abc46dfa18ff74058,Twitter,2022-03-27T04:10:39+00:00,2022-03-27T00:52:43.398462,0.7693,,,,,,,,
525c33c1ecef443abc46dfa18ff74058,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
525c33c1ecef443abc46dfa18ff74058,,,,,,260.0,Female,2001.0,High school,Contract worker,,
525c33c1ecef443abc46dfa18ff74058,,,,,,504.0,Female,1999.0,High school,Contract worker,,
ed9f6d6774b94976986dc61f39fa97ed,YouTube,2020-05-04T04:28:18,2022-04-08T08:03:44.134767,0.8675,,,,,,,,
ed9f6d6774b94976986dc61f39fa97ed,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
ed9f6d6774b94976986dc61f39fa97ed,,,,,,260.0,Female,2001.0,High school,Contract worker,,
ed9f6d6774b94976986dc61f39fa97ed,,,,,,504.0,Female,1999.0,High school,Contract worker,,
f1fe6ae6788c4e9992ba4cbbbbd82013,YouTube,2018-09-06T20:26:22,2022-04-08T08:03:44.134767,0.8224,,,,,,,,
f1fe6ae6788c4e9992ba4cbbbbd82013,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
f1fe6ae6788c4e9992ba4cbbbbd82013,,,,,,260.0,Female,2001.0,High school,Contract worker,,
f1fe6ae6788c4e9992ba4cbbbbd82013,,,,,,504.0,Female,1999.0,High school,Contract worker,,
a9b8fe59506b425a9a89af502436861a,YouTube,2022-02-08T19:44:11,2022-04-08T08:03:44.134767,0.7136,,,,,,,,
a9b8fe59506b425a9a89af502436861a,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
a9b8fe59506b425a9a89af502436861a,,,,,,260.0,Female,2001.0,High school,Contract worker,,
a9b8fe59506b425a9a89af502436861a,,,,,,504.0,Female,1999.0,High school,Contract worker,,
53f398df03c5405a8820dd899a550684,YouTube,2021-07-02T11:44:48,2022-04-08T17:22:24.692260,0.7797,,,,,,,,
53f398df03c5405a8820dd899a550684,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
53f398df03c5405a8820dd899a550684,,,,,,260.0,Female,2001.0,High school,Contract worker,,
53f398df03c5405a8820dd899a550684,,,,,,504.0,Female,1999.0,High school,Contract worker,,
41d7164ea7be4cc09881149162fe22b8,YouTube,2010-12-08T00:33:06,2022-04-08T08:03:44.134767,0.9046,,,,,,,,
41d7164ea7be4cc09881149162fe22b8,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
41d7164ea7be4cc09881149162fe22b8,,,,,,260.0,Female,2001.0,High school,Contract worker,,
41d7164ea7be4cc09881149162fe22b8,,,,,,504.0,Female,1999.0,High school,Contract worker,,
b75cd0d6ad6c40138f8f9865e5ddfb79,ToLD-BR,2020-10-05T14:08:00,2022-02-13T10:50:46.979812,0.7017,,,,,,,,
b75cd0d6ad6c40138f8f9865e5ddfb79,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
b75cd0d6ad6c40138f8f9865e5ddfb79,,,,,,260.0,Female,2001.0,High school,Contract worker,,
b75cd0d6ad6c40138f8f9865e5ddfb79,,,,,,504.0,Female,1999.0,High school,Contract worker,,
9a9d9a26c0154011af10fc34f5fffcd0,YouTube,2013-01-04T21:59:00,2022-04-08T08:03:44.134767,0.9704,,,,,,,,
9a9d9a26c0154011af10fc34f5fffcd0,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
9a9d9a26c0154011af10fc34f5fffcd0,,,,,,260.0,Female,2001.0,High school,Contract worker,,
9a9d9a26c0154011af10fc34f5fffcd0,,,,,,504.0,Female,1999.0,High school,Contract worker,,
8f3187265e2c41d88ec7b36001b7b872,YouTube,2021-06-29T16:53:38,2022-04-08T17:22:24.692260,0.8675,,,,,,,,
8f3187265e2c41d88ec7b36001b7b872,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
8f3187265e2c41d88ec7b36001b7b872,,,,,,260.0,Female,2001.0,High school,Contract worker,,
8f3187265e2c41d88ec7b36001b7b872,,,,,,504.0,Female,1999.0,High school,Contract worker,,
9473650ac09b4736add99e449ae0bf9f,YouTube,2010-07-15T21:33:19,2022-04-08T08:03:44.134767,0.9532,,,,,,,,
9473650ac09b4736add99e449ae0bf9f,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
9473650ac09b4736add99e449ae0bf9f,,,,,,260.0,Female,2001.0,High school,Contract worker,,
9473650ac09b4736add99e449ae0bf9f,,,,,,504.0,Female,1999.0,High school,Contract worker,,
002af78d04be4a908e75ca6e3eb4cffa,Twitter,2022-03-27T04:19:19+00:00,2022-03-27T00:52:43.398462,0.7447,,,,,,,,
002af78d04be4a908e75ca6e3eb4cffa,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
002af78d04be4a908e75ca6e3eb4cffa,,,,,,260.0,Female,2001.0,High school,Contract worker,,
002af78d04be4a908e75ca6e3eb4cffa,,,,,,504.0,Female,1999.0,High school,Contract worker,,
71301b77b6274a779b85f964078322cb,YouTube,2022-02-09T03:23:15,2022-04-08T08:03:44.134767,0.85,,,,,,,,
71301b77b6274a779b85f964078322cb,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
71301b77b6274a779b85f964078322cb,,,,,,260.0,Female,2001.0,High school,Contract worker,,
71301b77b6274a779b85f964078322cb,,,,,,504.0,Female,1999.0,High school,Contract worker,,
55c54e5838144874bc1ad0e14a03a834,YouTube,2022-03-24T19:07:22,2022-04-08T08:03:44.134767,0.7684,,,,,,,,
55c54e5838144874bc1ad0e14a03a834,,,,,,127.0,Female,1975.0,Master's degree,Contract worker,,
