"tweet_id","class"
834739170195148800,"None"
834741237622120448,"None"
834743916977061888,"None"
834743998514360320,"None"
834744860141899776,"Brazilian women"
834747356197302272,"None"
834748873272856576,"None"
834751132174053376,"None"
834752685698068480,"None"
834760402370232320,"None"
834761197522149376,"None"
834763932401299456,"None"
834777680126029824,"None"
834790971929927680,"Feminists"
834795228020277248,"None"
834807729785012224,"None"
834810613146738688,"None"
834820304383987712,"None"
834826649124405248,"None"
834838740891754496,"None"
834846002146340864,"None"
834846088041549824,"Women"
834850605134913536,"None"
834851138977538048,"None"
834858033834577920,"None"
834865329037832192,"Women"
834865388152197120,"None"
834871695672537088,"None"
834872307197808640,"None"
834887446177415168,"Transsexuals"
834898708479213568,"None"
834917860338192384,"None"
834919895238336512,"None"
834927062016208896,"None"
834927304782544896,"None"
834927614376689664,"None"
834954446333440000,"None"
834963159723216896,"None"
834965028080091136,"None"
834965066516676608,"None"
834965256686436352,"None"
834982263305699328,"None"
834984274306744320,"None"
835074307315347456,"None"
835085731685072896,"None"
835086776641466368,"None"
835087247997304832,"None"
835088081103556608,"None"
835088570138443776,"None"
835088757065928704,"None"
835091034531037184,"None"
835092091135012864,"None"
835094300727861248,"None"
835096008832995328,"None"
835100157591060480,"None"
835106364116578304,"None"
835107315405705216,"None"
835108704034893824,"None"
835112990345158656,"None"
835113753695879168,"Feminists"
835114567260844032,"None"
835121903857713152,"None"
835124248842760192,"Gays"
835124558533382144,"None"
835124979842887680,"None"
835125201289547776,"None"
835128440424648704,"None"
835128985264746496,"None"
835134680898863104,"None"
835138173110005760,"None"
835145541327675392,"None"
835149198135857152,"None"
835149334652022784,"None"
835149762022211584,"None"
835150089584791552,"None"
835150581165588480,"None"
835150842013548544,"None"
835152322405797888,"None"
835152871981256704,"None"
835153268481355776,"None"
835157124904849408,"None"
835160959052312576,"None"
835162112758525952,"None"
835168759124017152,"None"
835171800485097472,"Women; Men"
835171968135663616,"None"
835173976548704256,"None"
835174123777196032,"None"
835175930528153600,"None"
835178355511148544,"None"
835186376689790976,"None"
835195335140065280,"None"
835201366779969536,"None"
835203962043256832,"None"
835204085796245504,"None"
835204439476699136,"None"
835217371619078144,"None"
835217792387407872,"None"
835220910336524288,"None"
835227012537204736,"None"
835229205059227648,"None"
835232881639321600,"None"
835234133135736832,"None"
835235331213492224,"None"
835244019047333888,"None"
835269216458719232,"None"
835274428938338304,"None"
835276292064968704,"None"
835301246454087680,"None"
835309248041091072,"Left wing ideology"
835310815242764288,"None"
835319789161689088,"Trans women"
835328136330022912,"None"
835437886325534720,"None"
835438426673545216,"None"
835441842548326400,"None"
835449820659712000,"Feminists"
835460292226220032,"None"
835469410454360064,"None"
835469707885035520,"None"
835470718594920448,"None"
835478073667698688,"None"
835478477306478592,"None"
835481490649714688,"None"
835481747567611904,"None"
835482157342687232,"None"
835482596649873408,"None"
835485260171390976,"None"
835487376264859648,"None"
835492169477664768,"None"
835493182788022272,"None"
835493256158924800,"None"
835494357880946688,"None"
835496367812460544,"None"
835504486064009216,"None"
835509809378131968,"None"
835512599227813888,"None"
835528617438375936,"None"
835528994422321152,"None"
835539175151656960,"Feminists"
835548397935415296,"Fat women"
835553601418366976,"None"
835562882515501056,"None"
835563699763032064,"None"
835566789346136064,"None"
835567356097232896,"None"
835568468032368640,"None"
835569433036865536,"None"
835571693317935104,"None"
835574182687703040,"None"
835576112080109568,"None"
835577449257787392,"None"
835595734703570944,"None"
835595909266309120,"None"
835596248254197760,"None"
835597973480423424,"Muslims"
835600374958522368,"None"
835607354695684096,"None"
835610029021622272,"None"
835615919569264640,"None"
835663551222190080,"None"
835788078023311360,"None"
835818471615311872,"None"
835822053819305984,"None"
835822324251262976,"None"
835839142764363776,"None"
835853896450994176,"None"
835854591891804160,"None"
835856285128134656,"None"
835888972341657600,"None"
835894384939925504,"None"
835898378529587200,"None"
835899606772875264,"None"
835900327069110272,"None"
835901250315104256,"Women"
835917429184348160,"None"
835934931704561664,"Left wing ideology"
835940609735143424,"None"
835950317506293760,"None"
835954112873316352,"None"
835965407089594368,"None"
835967558494871552,"None"
835970794832474112,"None"
835976618195697664,"None"
835978539879051264,"Left wing ideology"
835990573790158848,"None"
835991061130526720,"Women"
836004904309297152,"None"
836017272103788544,"Women"
836017936737439744,"None"
836018847006224384,"None"
836019871678869504,"None"
836022751257374720,"None"
836031174065733632,"None"
836033052686036992,"None"
836035840652558336,"None"
836049066106753024,"None"
836051656601108480,"Women"
836057446229618688,"None"
836069529356742656,"None"
836077099110694912,"None"
836078882889564160,"None"
836083881006755840,"None"
836085850735853568,"Racism"
836090830217703424,"None"
836142753310351360,"None"
836155505391316992,"None"
836186443504619520,"None"
836189667150155776,"None"
836190302587207680,"None"
836190644200579072,"None"
836191022501744640,"None"
836191525935726592,"None"
836191561679572992,"None"
836194090698047488,"None"
836194854329847808,"None"
836194894259576832,"None"
836196619083214848,"None"
836201634925527040,"None"
836202112719728640,"None"
836204072168468480,"None"
836205206782283776,"None"
836206935892447232,"None"
836215006710624256,"Women"
836225856003522560,"None"
836240801772392448,"None"
836256365668667392,"None"
836256687866667008,"None"
836258149162188800,"None"
836263041125736448,"None"
836264535682068480,"None"
836269867024150528,"Gays; Lesbians"
836279966451003392,"None"
836285603364896768,"None"
836286888617070592,"Lesbians"
836287036889923584,"Lesbians"
836299751960244224,"None"
836301102480044032,"None"
836301787510493184,"None"
836316595861483520,"Refugees"
836323821024051200,"None"
836329847987269632,"None"
836345278290616320,"None"
836347263236648960,"None"
836349133837467648,"None"
836351794829799424,"None"
836353539408596992,"Feminists"
836355140986753024,"None"
836356462712586240,"None"
836371494628380672,"None"
836372861115850752,"None"
836378299454607360,"None"
836378777466908672,"None"
836401785132703744,"None"
836402631207759872,"None"
836421864230649856,"None"
836505935313055744,"None"
836506789466230784,"None"
836506841043636224,"Black people; Gays"
836511925567700992,"None"
836544496104062976,"None"
836544731559653376,"None"
836547946556583936,"None"
836552391579348992,"None"
836552493836423168,"None"
836552923920334848,"None"
836554908421746688,"None"
836556130071498752,"None"
836556382161809408,"None"
836558636344291328,"None"
836559131725217792,"None"
836561213991632896,"Muslims"
836561618859409408,"None"
836568129123860480,"None"
836570440000811008,"None"
836571041564622848,"None"
836571447485161472,"None"
836580404786249728,"None"
836584289793949696,"None"
836590567312265216,"Lesbians"
836591937838800896,"None"
836597026032922624,"Lesbians"
836597741417598976,"Lesbians"
836600173623140352,"Lesbians"
836603943648133120,"None"
836612947581546496,"None"
836613221440229376,"None"
836613437622988800,"None"
836614491131498496,"None"
836614892639633408,"Left wing ideology"
836616203846238208,"None"
836616674585497600,"None"
836616709570187264,"None"
836616874616053760,"None"
836617233904320512,"None"
836619914182029312,"None"
836620525879328768,"None"
836622419574026240,"None"
836623649536892928,"None"
836624473482801152,"None"
836624563865792512,"None"
836624816736186368,"None"
836626566830518272,"None"
836633584035311616,"None"
836637129497280512,"None"
836642161848381440,"None"
836644462264635392,"None"
836670724442099712,"Gays; Lesbians"
836688858007945216,"None"
836694088711819264,"None"
836700828597645312,"None"
836704911446454272,"None"
836712773807706112,"None"
836714870150156288,"None"
836715898513862656,"None"
836716696593436672,"None"
836720941489082368,"Feminists"
836721237414014976,"None"
836721399003754496,"None"
836722476935757824,"None"
836722934773395456,"None"
836723768449978368,"None"
836724572082880512,"None"
836732800795561984,"None"
836741058251878400,"None"
836745095785365504,"Feminists"
836746419985911808,"None"
836746619349581824,"Polyamorous"
836746766343090176,"None"
836747800595464192,"None"
836751809800720384,"Lesbians"
836751826577936384,"None"
836753284790636544,"None"
836753948706996224,"None"
836754895323680768,"None"
836756650455404544,"None"
836758500973948928,"Men; Gays"
836759099043942400,"None"
836759525126459392,"None"
836760963571453952,"None"
836761090335862784,"Feminists"
836761381512830976,"None"
836762320063905792,"None"
836762541112057856,"Women"
836763483660255232,"Women"
836763519844552704,"Feminists"
836764893760061440,"None"
836764947845693440,"None"
836768608860635136,"None"
836779503217180672,"None"
836779644753936384,"None"
836783833617948672,"None"
836836553796255744,"Lesbians; Gays; Transsexuals"
836841674886295552,"None"
836849053426135040,"None"
836873251854901248,"Lesbians"
836875248486264832,"None"
836891730515542016,"None"
836896693887041536,"None"
836898252213604352,"None"
836899171970002944,"None"
836899594181173248,"None"
836899611264561152,"None"
836900701729087488,"None"
836900999226920960,"None"
836905099431710720,"None"
836906112624521216,"None"
836906866789789696,"None"
836907101234540544,"None"
836918035617308672,"None"
836923943047081984,"Lesbians"
836923944796041216,"None"
836929029534060544,"None"
836930720899678208,"Lesbians"
836941026879287296,"None"
836941385873960960,"None"
836952101397880832,"Lesbians"
836952125578031104,"None"
836957457641521152,"None"
836958780579532800,"None"
836963034132279296,"Refugees; Venezuelans"
836966025212137472,"None"
836966052030476288,"None"
836974973877092352,"None"
836977182626971648,"None"
836983863570202624,"Lesbians"
836984269906001920,"Lesbians"
836984565159899136,"Lesbians"
836992952694112256,"None"
836993976771231744,"None"
836994023579602944,"None"
837003601667112960,"Lesbians"
837007259725025280,"Lesbians"
837025901720309760,"None"
837035425264971776,"None"
837048818034147328,"None"
837055217384452096,"Feminists"
837055699611971584,"None"
837065832228323328,"Racism"
837070816093208576,"None"
837079651482763264,"None"
837080206385037312,"None"
837080444071981056,"None"
837080563265728512,"None"
837081600278028288,"Lesbians"
837083576243998720,"None"
837084715874201600,"Gays"
837085288933560320,"None"
837085686478090240,"Homofobia"
837085934596272128,"None"
837090786760134656,"None"
837090866372218880,"None"
837091770164998144,"None"
837093197348220928,"None"
837094379433168896,"None"
837095222974771200,"None"
837098213924536320,"Lesbians"
837100454253309952,"None"
837127720811245568,"None"
837141623259676672,"None"
837146639261396992,"Refugees"
837175281731391488,"Refugees"
837207414428561408,"Gays; Islamists"
837212554799824896,"None"
837216401769246720,"None"
837237185938063360,"None"
837245385135558656,"None"
837247578471280640,"None"
837248655606296576,"None"
837252637443649536,"Women"
837253496869093376,"Refugees"
837256854090756096,"Lesbians; Black people"
837262503293878272,"None"
837263070196023296,"Refugees"
837265066391179264,"None"
837265091057844224,"None"
837265302681501696,"None"
837265717485514752,"None"
837266081660166144,"None"
837266929584914432,"None"
837277830379634688,"None"
837278045924917248,"None"
837278168142725120,"None"
837282866786598912,"None"
837283949613297664,"None"
837284784216879104,"Refugees"
837288841694294016,"None"
837290210077593600,"None"
837294627317288960,"None"
837295486201638912,"None"
837295542807965696,"None"
837298271404101632,"None"
837299355300294656,"None"
837299446161502208,"None"
837307898971709440,"None"
837310563130748928,"None"
837311070712827904,"None"
837313282520322048,"None"
837314597707214848,"None"
837314644557631488,"None"
837316590844674048,"None"
837317467856855040,"None"
837319116885225472,"None"
837320795546341376,"None"
837321243590340608,"None"
837321613477621760,"None"
837324840134651904,"None"
837330414230450176,"None"
837331519110807552,"None"
837337545528786944,"Refugees"
837340492018876416,"None"
837342224451002368,"None"
837342464826621952,"None"
837344056665591808,"None"
837344230142062592,"Lesbians"
837346110830149632,"None"
837346419237343232,"None"
837346774935343104,"None"
837347920265560064,"None"
837348663387172864,"None"
837349302259310592,"None"
837350388911124480,"None"
837350744424656896,"None"
837351321367941120,"None"
837353506080161792,"None"
837354051775971328,"Lesbians"
837355160674394112,"Refugees"
837355952760311808,"None"
837361211134066688,"None"
837366656716443648,"None"
837370675362938880,"None"
837372021092810752,"None"
837372264882573312,"None"
837373147510775808,"None"
837374979796832256,"None"
837377345220722688,"Lesbians"
837387612969119744,"None"
837387940116443136,"Fat women"
837390655844454400,"Refugees"
837391692198203392,"None"
837394652076584960,"None"
837396293358141440,"Homofobia"
837396653598474240,"None"
837396691611496448,"None"
837396799853846528,"None"
837396878442516480,"None"
837396894896771072,"Homofobia"
837397216008482816,"None"
837397597748936704,"None"
837398498156896256,"None"
837402838053621760,"None"
837404265257840640,"Jews"
837405307617832960,"None"
837406004497248256,"None"
837407546369589248,"None"
837408828660547584,"None"
837412786972082176,"None"
837412955549487104,"None"
837413475303505920,"None"
837419342648250368,"Lesbians"
837420411570774016,"None"
837424093678956544,"None"
837424370649862144,"None"
837427025480658944,"None"
837427647403671552,"None"
837428102754107392,"None"
837430104221437952,"None"
837430785120550912,"None"
837432494844694528,"Refugees"
837433937324609536,"None"
837436852214857728,"Lesbians"
837439297749934080,"None"
837440344925011968,"None"
837441974059794432,"Lesbians"
837442097854676992,"Lesbians"
837442220634570752,"None"
837451099250511872,"None"
837452201517793280,"Lesbians"
837457989581877248,"None"
837460901984894976,"None"
837462352442363904,"None"
837467526133137408,"None"
837471972531527680,"None"
837474729208459264,"None"
837476468888322048,"None"
837477104627376128,"None"
837487032586788864,"None"
837488558189473792,"None"
837490105791152128,"None"
837492336468832256,"None"
837496694950481920,"None"
837497935482978304,"None"
837498306259484672,"None"
837501301126795264,"Imigrants"
837502100825378816,"None"
837502665030516736,"None"
837505179482214400,"Women"
837515099904618496,"Refugees"
837517297019408384,"None"
837518468941504512,"None"
837519614896652288,"None"
837523112316936192,"None"
837526128063479808,"None"
837527734452563968,"None"
837527996655247360,"None"
837600957953372160,"None"
837603428419399680,"None"
837606297721794560,"None"
837606344773500928,"None"
837607337703669760,"Refugees"
837615456487895040,"None"
837615552315146240,"Fat women"
837616753454776320,"Lesbians"
837618039050883072,"Transsexuals"
837618171435761664,"Refugees"
837622564826546176,"None"
837622737774522368,"None"
837622769701507072,"None"
837622869135929344,"None"
837623185797431296,"None"
837623258048507904,"None"
837623436180598784,"None"
837623631056416768,"None"
837624310923726848,"None"
837625421655068672,"Left wing ideology"
837634528566988800,"None"
837634833446731776,"None"
837637191404818432,"None"
837637702975688704,"None"
837639223398305792,"None"
837640217049841664,"None"
837640926231158784,"Lesbians"
837641312006459392,"None"
837642925278375936,"Lesbians; Bissexuals"
837643156858540032,"None"
837644419042054144,"None"
837645900608638976,"Ucranians"
837651159275950080,"None"
837652236511621120,"None"
837654669480558592,"Refugees"
837657187640045568,"Imigrants"
837657804043403264,"Lesbians"
837658034755239936,"Refugees"
837660991563448320,"None"
837665722889342976,"None"
837667957018873856,"None"
837668869967863808,"Transsexuals"
837674377936252928,"None"
837677592190791680,"None"
837679049145204736,"None"
837683486764990464,"None"
837687558763122688,"None"
837687791312056320,"Refugees"
837691686293745664,"None"
837692623368384512,"Refugees"
837700973426520064,"None"
837702710208118784,"None"
837705756636037120,"None"
837707817855369216,"None"
837708180100612096,"None"
837708206168293376,"None"
837715735736643584,"None"
837716063106318336,"Lesbians"
837716331004899328,"None"
837716697624760320,"None"
837718571555958784,"None"
837718966856482816,"None"
837719143386345472,"None"
837719423691681792,"None"
837720385344966656,"None"
837722758284996608,"None"
837723810531016704,"None"
837724986332835840,"None"
837726108439232512,"None"
837728455819202560,"Refugees"
837733277687508992,"None"
837734422141075456,"None"
837738715149660160,"Vegetarians"
837740428678086656,"Refugees"
837740959655944192,"None"
837742318639804416,"None"
837746676056092672,"Islamists"
837749149571366912,"Refugees"
837749171645988864,"None"
837750463974027264,"None"
837761217733222400,"None"
837763296094748672,"None"
837765044997881856,"None"
837767374380142592,"Refugees"
837767782653624320,"None"
837767799082795008,"None"
837769989117587456,"Refugees"
837771639173562368,"None"
837774373494931456,"None"
837777043710435328,"Agnostic"
837777368450281472,"None"
837778076687814656,"None"
837778225250062336,"None"
837778248431960064,"Gays"
837778378660929536,"Men"
837778764889223168,"None"
837779242406531072,"None"
837780812359675904,"None"
837781308239675392,"Women"
837787151769141248,"Refugees"
837788167759618048,"None"
837788369543380992,"None"
837788442176159744,"None"
837788782376206336,"None"
837788853306077184,"None"
837790624149553152,"None"
837790975632240640,"None"
837796500222717952,"None"
837797716335931392,"None"
837798067571208192,"Islamists"
837800073224466432,"None"
837802101778558976,"None"
837805733777453056,"Women"
837806552606248960,"None"
837806754444546048,"None"
837809320180006912,"None"
837810779067985920,"None"
837810796365295616,"None"
837810831421231104,"None"
837811521241636864,"None"
837812628475035648,"None"
837813716641009664,"None"
837813826317860864,"Women"
837814636539957248,"None"
837814852274032640,"None"
837815767206883328,"None"
837817307980304384,"None"
837817368134967296,"None"
837817996064276480,"None"
837818288285626368,"None"
837819658887647232,"None"
837824257665138688,"None"
837824344088850432,"None"
837830251715649536,"None"
837835331705716736,"None"
837837679589003264,"None"
837844522340134912,"None"
837849410193207296,"None"
837849767497596928,"None"
837850355765501952,"None"
837850918318133248,"None"
837869036650254336,"Refugees"
837871711559254016,"Transsexuals"
837877782688448512,"None"
837892998386057216,"Gays"
837893128531099648,"Gays"
837961489742954496,"Lesbians"
837970221453410304,"None"
837978974701686784,"None"
837987832803262464,"Refugees"
837995302724468736,"None"
837997682559967232,"None"
837998844554199040,"None"
838000421746651136,"None"
838000857526513664,"None"
838003647472631808,"None"
838004249107841024,"None"
838004448081416192,"None"
838004581342851072,"None"
838004736636895232,"None"
838010008084295680,"None"
838010018876260352,"None"
838010978566557696,"None"
838011008002240512,"None"
838011303079862272,"None"
838013237090222080,"None"
838014031881457664,"None"
838014219450781696,"None"
838014962299699200,"Men"
838019959573860352,"None"
838020682084659200,"None"
838020822904229888,"None"
838021095353692160,"None"
838021943769071616,"None"
838022458376663040,"None"
838023786939236352,"None"
838024057429852160,"Lesbians"
838025029740814336,"None"
838025237312782336,"None"
838026425529733120,"None"
838029842981474304,"Black people"
838031763754602496,"Racism"
838033281933262848,"None"
838033403341602816,"None"
838033887360090112,"None"
838034737725857792,"None"
838035991109779456,"None"
838036153941045248,"None"
838036660298350592,"None"
838037191657934848,"None"
838038211255468032,"None"
838038777503367168,"None"
838046216386674688,"None"
838047241499783168,"None"
838047744610693120,"None"
838048471374528512,"None"
838056347644088320,"None"
838056555178254336,"None"
838057589309046784,"None"
838058862267740160,"None"
838060625091833856,"Feminists"
838061540439961600,"Men Feminists"
838062404055478272,"None"
838062794188734464,"None"
838062888556380160,"None"
838063063140040704,"None"
838063106802794496,"None"
838063222586544128,"None"
838063265716527104,"None"
838065672001372160,"None"
838066730975047680,"None"
838067232060108800,"None"
838069679360983040,"Women"
838076172198109184,"None"
838076971515068416,"None"
838079080025182208,"None"
838079154633474048,"None"
838080939565670400,"None"
838082561909927936,"None"
838083496648257536,"None"
838086933498716160,"None"
838087863942144000,"None"
838088437735567360,"None"
838088530903646208,"None"
838088814161702912,"None"
838090350354923520,"Black Women"
838091508146397184,"None"
838091819414081536,"Islamists"
838092048695771136,"None"
838093705546444800,"None"
838093989890904064,"None"
838094922372775936,"None"
838095987621179392,"None"
838098289681707008,"None"
838103241917345792,"None"
838104745365635072,"None"
838104962261520384,"None"
838114207610601472,"None"
838119818494676992,"Lesbians"
838126406664073216,"None"
838127654050070528,"Refugees"
838127665123057664,"None"
838133177491271680,"None"
838134487229820928,"None"
838134569706606592,"None"
838134732135215104,"None"
838135090278465536,"Left wing ideology"
838135101930229760,"None"
838135189977120768,"None"
838135631633072128,"None"
838136495433216000,"None"
838137625320042496,"None"
838138940309786624,"None"
838143322447314944,"Refugees"
838158205716942848,"None"
838158368158150656,"Lesbians"
838164944168304640,"Aborting women"
838167478844932096,"Lesbians"
838170944258641920,"None"
838171098097270784,"Refugees"
838171206972997632,"Refugees"
838171576990384128,"None"
838171643755302912,"Fat women; Feminists"
838173977457614848,"None"
838174381650083840,"None"
838174660013477888,"None"
838175218019483648,"None"
838175235681751040,"None"
838175263347326976,"None"
838175274474811392,"None"
838175296545296384,"None"
838175412916215808,"Fat women"
838176303496966144,"Left wing ideology"
838177702813253632,"None"
838177860758171648,"None"
838178084704636928,"None"
838178661366890496,"None"
838178952573255680,"None"
838179947403427840,"None"
838180027141394432,"None"
838180228480524288,"None"
838180518990594048,"None"
838180672313384960,"None"
838181633379430400,"None"
838181652656435200,"None"
838183404613079040,"None"
838183932961116160,"None"
838184498865057792,"None"
838184576270929920,"None"
838184640171110400,"None"
838185102010101760,"None"
838185918372724736,"None"
838186384548560896,"None"
838186554468286464,"None"
838187946008260608,"None"
838188448003600384,"None"
838189042495864832,"None"
838195083891601408,"Women"
838203803493154816,"None"
838205862246252544,"Imigrants"
838206015887769600,"None"
838215403885248512,"Homofobia"
838215593388040192,"None"
838220024829599744,"None"
838220156627210240,"None"
838228780854423552,"None"
838229103924871168,"None"
838229434343821312,"None"
838230073060831232,"None"
838230973670109184,"Women"
838231216813977600,"None"
838237334520889344,"None"
838239211153162240,"None"
838321625519034368,"None"
838323089142329344,"None"
838323168662155264,"None"
838323752790343680,"None"
838324226054553600,"None"
838324699335655424,"Trans women"
838326273130774528,"Transsexuals"
838326832357326848,"None"
838327206476664832,"Transsexuals"
838328123125075968,"None"
838329275761770496,"None"
838338011796492288,"None"
838340136937091072,"None"
838341181541134336,"None"
838342158675505152,"None"
838343857662214144,"Muslims"
838344202052386816,"None"
838344637555302400,"None"
838346044161282048,"None"
838348282032160768,"None"
838349367195086848,"None"
838349581972819968,"None"
838350246925185024,"Gays; Islamists"
838350411841032192,"Women"
838351388103045120,"None"
838356470219456512,"None"
838360061223264256,"None"
838360342505861120,"None"
838360615680946176,"None"
838362340303204352,"None"
838366803092983808,"None"
838369139873951744,"None"
838369655421009920,"Angolans"
838372022069653504,"None"
838376733279649792,"None"
838377576372518912,"None"
838377861660704768,"Refugees"
838380711564431360,"Refugees"
838388434343460864,"None"
838390131098800128,"None"
838395225701773312,"None"
838395244295118848,"None"
838396332364742656,"None"
838398888411267072,"None"
838400333177049088,"Refugees"
838402417494478848,"None"
838407153480237056,"None"
838409906675908608,"None"
838411529389240320,"None"
838415375821860864,"None"
838420046795976704,"None"
838420095936380928,"None"
838423143022723072,"None"
838434927192469504,"None"
838437559386714112,"None"
838437847610900480,"None"
838438891996737536,"None"
838439349276590080,"None"
838439656404500480,"None"
838440644221743104,"None"
838440801529126912,"None"
838440881753583616,"None"
838441614045560832,"None"
838441681846431744,"None"
838441790948671488,"None"
838442116095279104,"None"
838443084656619520,"None"
838443160791617536,"None"
838444890296102912,"None"
838445593919893504,"None"
838445705861742592,"None"
838446412815876096,"None"
838446579287719936,"Refugees"
838446880803684352,"None"
838447243912962048,"None"
838448047189282816,"None"
838449230402420736,"Left wing ideology"
838450355268698112,"Black people; Lesbians; Gays; Trans women"
838450799713927168,"Gays; Lesbians"
838451338933649408,"None"
838451497402839040,"None"
838451570278862848,"None"
838451817142960128,"None"
838451867344601088,"None"
838451918183804928,"None"
838451954023985152,"None"
838451982683815936,"None"
838451999754579968,"None"
838452168898330624,"None"
838452283591569408,"None"
838452379758493696,"None"
838453389608505344,"None"
838454146739077120,"None"
838454955778453504,"None"
838456450468958208,"None"
838457800162443264,"Black people; Angolans"
838462688699301888,"None"
838463986186100736,"None"
838465408642482176,"None"
838465650725175296,"None"
838472529773793280,"None"
838472654684291072,"None"
838479131054600192,"Lesbians"
838480200979648512,"Lesbians"
838481796996161536,"Lesbians"
838483954067980288,"Lesbians"
838484029116665856,"Lesbians"
838486149568036864,"Lesbians; Black people"
838493549276581888,"Travestis"
838498472588361728,"None"
838498590293168128,"None"
838498674028204032,"None"
838499055042985984,"None"
838499160454279168,"None"
838499562352488448,"None"
838503633192890368,"None"
838504134428917760,"None"
838504712215355392,"None"
838505197592793088,"None"
838505893855625216,"None"
838507184606576640,"None"
838510173413072896,"None"
838510736116760576,"Imigrants; Islamists"
838511954264207360,"None"
838512458029494272,"None"
838516905279356928,"None"
838517405487935488,"None"
838517591614210048,"None"
838518102409232384,"None"
838518876992327680,"None"
838519584038797312,"None"
838523918352855040,"None"
838524413884628992,"None"
838527027523248128,"None"
838528354391371776,"None"
838528400218337280,"None"
838532876438241280,"None"
838533395437207552,"None"
838534364799565824,"None"
838534721479061504,"None"
838535008910458880,"None"
838535095598329856,"Refugees"
838535108617461760,"None"
838535502076776448,"None"
838535538483281920,"None"
838536175707095040,"None"
838538211529998336,"None"
838538324172238848,"None"
838538351309377536,"None"
838538750426771456,"None"
838539014827356160,"Angolans"
838543619011280896,"Lesbians"
838543719477489664,"Lesbians"
838544520094576640,"Gays; Lesbians"
838549917052387328,"None"
838551798432563200,"None"
838553492885241856,"None"
838553517707112448,"None"
838553895051853824,"None"
838554138774503424,"None"
838554277585039360,"None"
838554918013255680,"None"
838555032505171968,"None"
838564181594996736,"None"
838565012734115840,"None"
838565461340143616,"None"
838566068595589120,"None"
838566304000901120,"Lesbians"
838567063136391168,"None"
838568632879886336,"None"
838568760613220352,"Muslims"
838569107444404224,"Lesbians"
838569254140133376,"None"
838569742306803712,"None"
838569814876647424,"None"
838570733068484608,"None"
838571196379717632,"None"
838571344669380608,"None"
838571386566213632,"None"
838571538051960832,"None"
838571891434614784,"None"
838573359965298688,"Refugees"
838573646763393024,"None"
838573869703258112,"None"
838574225581608960,"None"
838574404590239744,"None"
838574736342925312,"None"
838575227982524416,"None"
838576543710515200,"None"
838577183211851776,"None"
838577251197288448,"None"
838577617800478720,"None"
838578457474961408,"None"
838579221677105152,"None"
838579682752745472,"Lesbians"
838579732761444352,"None"
838579991105449984,"None"
838580841609580544,"None"
838582169060671488,"None"
838584079448690688,"None"
8.38585586005e+17,"None"
838587223968722944,"None"
838592008885268480,"None"
838599822118686720,"None"
838600741623320576,"Gays"
838653541497638912,"None"
838655031847096320,"None"
838662830480064512,"None"
838676340400324608,"Gays"
838676340396199936,"None"
838682584561373184,"None"
838688096115900416,"Gays"
838688341046530048,"Gays"
838688643824906240,"None"
838688971714674688,"None"
838690727785861120,"None"
838691950618345472,"None"
838694288120774656,"None"
838694746545668096,"None"
838701755072405504,"None"
838702524953735168,"None"
838707144769867776,"None"
838708625497604096,"None"
838711317804511232,"None"
838714117234044928,"None"
838715125578227712,"None"
838716374025400320,"None"
838716726015586304,"None"
838717566113693696,"None"
838717797513445376,"None"
838717877964402688,"None"
838719285971288064,"None"
838719578087833600,"None"
838721066461704192,"None"
838726077459677184,"None"
838726127342465024,"None"
838726476849680384,"None"
838726756232282112,"None"
838727288397131776,"None"
838728634722562048,"None"
838728847994540032,"None"
838731383686197248,"None"
838734100819247104,"None"
838734393195769856,"None"
838734786441187328,"None"
838735333705592832,"None"
838735625138372608,"Homofobia"
838735872992366592,"None"
838735927291834368,"None"
838736378720550912,"None"
838736630240411648,"None"
838736828450603008,"None"
838737457357205504,"None"
838737668003463168,"None"
838738634509533184,"None"
838738809810468864,"None"
838738855251554304,"None"
838739599665037312,"None"
838740487582404608,"None"
838741116690259968,"None"
838741163062493184,"None"
838741636070969344,"None"
838741655087874048,"None"
838742045233643520,"None"
838742518019862528,"None"
838747191934136320,"None"
838747312088285184,"None"
838747775978332160,"Refugees"
838748766991679488,"None"
838751316373536768,"None"
838752653127663616,"Black people"
838753540378087424,"None"
838755421905174528,"None"
838757229310377984,"None"
838757325062172672,"None"
838758660427902976,"None"
838758919967293440,"None"
838760686826172416,"None"
838761025595981824,"None"
838761655265820672,"None"
838766018835202048,"Refugees"
838769098284797952,"None"
838769632999780352,"Refugees"
838775181384552448,"None"
838777568631324672,"None"
838778532960567296,"None"
838779019160072192,"None"
838779416700416000,"None"
838779673471561728,"None"
838781062457229312,"None"
838787859347877888,"None"
838788623151562752,"None"
838791965080752128,"Refugees"
838792068420014080,"None"
838792771024601088,"None"
838796018607132672,"None"
838796469117337600,"None"
838796789142679552,"None"
838796911654154240,"None"
838797399535538176,"None"
838797874251055104,"None"
838797988680069120,"None"
838798153767845888,"None"
838798257136496640,"None"
838798363881582592,"None"
838799039147753472,"None"
838799385110642688,"None"
838799938989457408,"None"
838800319073107968,"None"
838801104376823808,"None"
838801550021644288,"None"
838803528277708800,"None"
838805069881561088,"Refugees"
838806015277694976,"Refugees"
838806086278918144,"None"
838809534084886528,"Refugees"
838809621867413504,"None"
838814803506376704,"None"
838817049463914496,"None"
838817314799824896,"None"
838817557889101824,"Lesbians"
838818397051895808,"None"
838819373288673280,"Lesbians"
838820000920190976,"None"
838821849182187520,"None"
